/usr/local/lib/python3.10/dist-packages/torch/nn/modules/rnn.py:83: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.1 and num_layers=1
     1533    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/sharding_prop.py:1(<module>)
      268    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/libmp/libmpf.py:322(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/nathanpanzer/Computing-Beyond-CPUs-project-Deep-Speech/kospeech/models/modules.py:46(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/output_graph.py:231(OutputGraph)
       56    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/decorator.py:227(memoize_property)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/op_schema.py:64(PlacementStrategy)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:483(_create_)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/decorator.py:1(<module>)
     1002    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/compatibility.py:1(<module>)
      803    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:436(_field_assign)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/polynomialring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/determinant.py:1(<module>)
      231    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1867(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/fx/experimental/symbolic_shapes.py:813(EqualityConstraint)
     1232    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1022(<genexpr>)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:292(_optimize_charset)
     1226    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/polyoptions.py:295(Wrt)
      238    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/iterables.py:3083(is_sequence)
      284    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/function.py:150(<lambda>)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/rnn.py:154(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/simplify/gammasimp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_numpy/linalg.py:1(<module>)
      238    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/function.py:145(<listcomp>)
       30    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/symbolic_opset9.py:299(_apply)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/dispatch_and_compile_graph.py:1(<module>)
       51    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/sympify.py:488(_sympify)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/schemas.py:199(ViewAndMutationMeta)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/geometry/plane.py:1(<module>)
      760    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/__init__.py:1990(__getattr__)
      163    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:479(lru_cache)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/printing/gtk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/strategies/traverse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/algebras/quaternion.py:1(<module>)
     2350    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2699(kind)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/lazy.py:99(_populate)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/printing/smtlib.py:25(SMTLibPrinter)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/utils/_cxx_pytree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/solvers.py:1(<module>)
     1416    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/field.py:1(<module>)
       80    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/backends/__init__.py:36(__get__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/visualization.py:1(<module>)
     1566    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_internal/fx/patcher.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/sharding_prop.py:35(ShardingPropagator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/tensor/array/ndim_array.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/side_effects.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/input_output_analysis.py:1(<module>)
      220    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1351(repl)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/operations.py:600(register_handlerclass)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/integerring.py:1(<module>)
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/decorator.py:311(deprecated_decorator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/bytecode_transformation.py:43(Instruction)
      110    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1997(_signature_is_functionlike)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1323(__class_getitem__)
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1366(_fixupParents)
      760    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1549(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/gaussiandomains.py:1(<module>)
       15    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_library}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/plotting/backends/textbackend/text.py:1(<module>)
      492    0.000    0.000    0.000    0.000 {built-in method torch.is_grad_enabled}
    53/47    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1093(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_type_utils.py:65(JitScalarType)
      630    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:161(__len__)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/kind.py:287(_)
     1261    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:659(_is_kw_only)
     1610    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2687(name)
       37    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/decorators.py:202(make_wrapped)
       10    0.000    0.000    0.000    0.000 {built-in method torch._ops.profiler.}
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/kind.py:43(__new__)
        7    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/batchnorm.py:68(reset_running_stats)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/deprecated.py:41(setup_docs)
       83    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/basic.py:229(__new__)
       41    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/decorators.py:98(priority_decorator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/strategies/branch/traverse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/groundtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/expr.py:43(Expr)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/mul.py:91(Mul)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/types.py:35(GuardFn)
       10    0.000    0.000    0.000    0.000 {method 'reshape' of 'torch._C.TensorBase' objects}
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/lazy.py:91(_create_realize_and_forward)
      173    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:591(<listcomp>)
      106    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/iterables.py:3025(iterable)
      729    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/kronecker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_internal/fx/diagnostics.py:1(<module>)
       33    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/base.py:213(<listcomp>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2249(<dictcomp>)
      155    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/utilities/misc.py:501(as_int)
      173    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1014(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method torch._ops.prims.}
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1350(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/tensor/functions.py:1(<module>)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:986(__and__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/series/order.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {built-in method torch.ones}
       35    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       50    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/rnn.py:257(check_hidden_size)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/multipledispatch/conflict.py:1(<module>)
      287    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
      974    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:395(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/tensor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/symbolic_opset12.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_init}
       52    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/singleton.py:106(__getattr__)
       27    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:590(_find_data_type)
       19    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/fx/experimental/recording.py:217(decorator)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_prims/context.py:1(<module>)
      128    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:470(__setattr__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/external/gmpy.py:134(_get_gmpy2)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/schemas.py:666(AOTConfig)
      482    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/facts.py:579(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/ctx_iv.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_ops.py:248(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/integrals/meijerint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/ctx_mp.py:96(init_builtins)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/external/importtools.py:48(import_module)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/_trace_wrapped_higher_order_op.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:110(register)
       15    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/symbolic_opset10.py:76(_apply)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/strategies/rl.py:1(<module>)
      213    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/ctx_mp_python.py:1014(_wrap_specfun)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/nn_module.py:1(<module>)
      173    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1040(<listcomp>)
       46    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/symbol.py:288(_sanitize)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/autograd/function.py:331(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/runtime_wrappers.py:1(<module>)
      600    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/optim/adam.py:303(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/funcmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/op_schema.py:413(OpInfo)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/transpose.py:1(<module>)
       50    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/batchnorm.py:308(_check_input_dim)
      974    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1098(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_ops.py:139(py_functionalize_impl)
       21    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/module.py:470(register_buffer)
      213    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_numpy/_funcs.py:21(is_public_function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/companion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/tensor/array/sparse_ndim_array.py:1(<module>)
       59    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/module.py:2313(children)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/adjoint.py:1(<module>)
       10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/geometry/polygon.py:25(<listcomp>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/symbol.py:378(__xnew_cached_)
      108    0.000    0.000    0.000    0.000 /usr/lib/python3.10/os.py:755(encode)
      573    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_internal/registration.py:76(set_base)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/base.py:139(VariableTracker)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/sets/conditionset.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_tensor_str.py:353(_add_suffixes)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/printing/printer.py:1(<module>)
        5    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
      446    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:112(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/linear.py:92(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/sets/fancysets.py:1386(CartesianComplexRegion)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/init.py:224(ones_)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/matexpr.py:37(MatrixExpr)
     1189    0.000    0.000    0.000    0.000 {built-in method _bisect.bisect_right}
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/textwrap.py:473(indent)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/distributed.py:292(BackwardHookVariable)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.10/contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/eval_frame.py:428(_fn)
      875    0.000    0.000    0.000    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
      173    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:146(update_abstractmethods)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/printing/mathml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_numpy/_reductions_impl.py:1(<module>)
       17    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:801(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/builder.py:176(GraphArg)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/series/gruntz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/subclass_utils.py:1(<module>)
      474    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       59    0.000    0.000    0.000    0.000 {built-in method torch._has_compatible_shallow_copy_type}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/printing/maple.py:1(<module>)
      573    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_internal/registration.py:267(onnx_symbolic)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/rootisolation.py:1(<module>)
       27    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/singleton.py:100(register)
        8    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/init.py:58(_no_grad_fill_)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/solvers/solveset.py:1(<module>)
       17    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_ops.py:292(py_impl)
      971    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/symbolic_opset17.py:1(<module>)
       44    0.000    0.000    0.000    0.000 {built-in method torch._C._get_schema}
       41    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1435(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/functions/combinatorial/numbers.py:418(bernoulli)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/api.py:190(DTensor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/series/series_class.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/geometry/curve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_inductor/test_operators.py:13(Realize)
      171    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/function.py:147(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/matrices/domainmatrix.py:86(DomainMatrix)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/expressiondomain.py:1(<module>)
       47    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:327(find_cookie)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/compile_utils.py:1(<module>)
      729    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/sets/powerset.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_functional_collectives_impl.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/cuda/graphs.py:23(is_current_stream_capturing)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/functions/combinatorial/numbers.py:328(tribonacci)
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/container.py:207(__iter__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_dynamo/variables/builder.py:245(VariableBuilder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/geometry/parabola.py:1(<module>)
       17    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/ctx_iv.py:407(_mpq)
      731    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
      133    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_variadic}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/fx/experimental/symbolic_shapes.py:968(StatefulSymbolicContext)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/optim/optimizer.py:863(add_param_group)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/fx/passes/fake_tensor_prop.py:1(<module>)
      398    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/utils/_sympy/interp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_prims/__init__.py:291(_backend_select_impl)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/_tensor/_utils.py:1(<module>)
      729    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:626(_find_new_)
      639    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/matrices/expressions/sets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/mpelements.py:47(__init__)
      465    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/concrete/summations.py:40(Sum)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/fx/experimental/symbolic_shapes.py:926(StatelessSymbolicContext)
      151    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/libmp/libintmath.py:353(ifac)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/assumptions/cnf.py:1(<module>)
      790    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/multipledispatch/utils.py:45(<genexpr>)
   143/40    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/nn/modules/module.py:2369(named_modules)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1182(exec_module)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_numpy/_reductions_impl.py:26(_deco_axis_expand)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/sets/contains.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/polys/domains/complexfield.py:1(<module>)
      120    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:44(_is_private)
       10    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_tensor_str.py:192(format)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/mpmath/ctx_iv.py:324(_init_builtins)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/distributed/device_mesh.py:59(_MeshEnv)
       47    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/numbers.py:1934(__eq__)
        8    0.000    0.000    0.000    0.000 {built-in method io.open}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/_functorch/_aot_autograd/collect_metadata_analysis.py:1(<module>)
      171    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1049(<listcomp>)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.10/contextlib.py:279(helper)
       10    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_isCurrentStreamCapturing}
      573    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/torch/onnx/_internal/registration.py:81(in_base)
       18    0.000    0.000    0.000    0.000 /usr/local/lib/python3.10/dist-packages/sympy/core/numbers.py:1944(__gt__)
